mdS0,mdgrate,mdS0_approx,mdgrate_approx
0.9612720642089844,3.7876960830688478,1.1394037401701484,3.8924781696539674
1.4070658365885416,4.327932983398438,1.9441226963871987,4.697197125871018
1.4433222045898437,4.424118611653646,2.2906962866671714,5.043770716150991
